id,Timestamp,Category,Money,Description,Details
420576786,2021-09-05T15:14:37.654608+00:00,contract,-290000,Displays contract from Beatriz Group,"{""quantity"": ""2,500"", ""quality"": 3, ""price"": ""$116.000""}"
420547734,2021-09-05T14:24:58.650511+00:00,market,166625,Cockpit market order filled,"{""resource"": ""Cockpit"", ""amount"": 31, ""quality"": 3, ""price"": ""$5375.00"", ""buyer"": ""Future Edge"", ""profit"": 7583}"
420545945,2021-09-05T14:21:47.790105+00:00,market,53750,Cockpit market order partially filled,"{""resource"": ""Cockpit"", ""amount"": 10, ""quality"": 3, ""price"": ""$5375.00"", ""buyer"": ""NikBanner"", ""profit"": 2446}"
420545595,2021-09-05T14:21:18.977614+00:00,market,10750,Cockpit market order partially filled,"{""resource"": ""Cockpit"", ""amount"": 2, ""quality"": 3, ""price"": ""$5375.00"", ""buyer"": ""SWISS Industry"", ""profit"": 489}"
420541681,2021-09-05T14:14:38.891894+00:00,market,10750,Cockpit market order partially filled,"{""resource"": ""Cockpit"", ""amount"": 2, ""quality"": 3, ""price"": ""$5375.00"", ""buyer"": ""AV7 company"", ""profit"": 489}"
420536153,2021-09-05T14:04:25.878153+00:00,market,32250,Cockpit market order partially filled,"{""resource"": ""Cockpit"", ""amount"": 6, ""quality"": 3, ""price"": ""$5375.00"", ""buyer"": ""CRBN Engineering"", ""profit"": 1467}"
420532430,2021-09-05T13:56:58.863209+00:00,market,96750,Cockpit market order partially filled,"{""resource"": ""Cockpit"", ""amount"": 18, ""quality"": 3, ""price"": ""$5375.00"", ""buyer"": ""Afragolacorp"", ""profit"": 4403}"
420529735,2021-09-05T13:51:21.842946+00:00,market,10750,Cockpit market order partially filled,"{""resource"": ""Cockpit"", ""amount"": 2, ""quality"": 3, ""price"": ""$5375.00"", ""buyer"": ""CJBels Trading"", ""profit"": 489}"
420524744,2021-09-05T13:42:20.431388+00:00,market,21500,Cockpit market order partially filled,"{""resource"": ""Cockpit"", ""amount"": 4, ""quality"": 3, ""price"": ""$5375.00"", ""buyer"": ""Dallman"", ""profit"": 978}"
420519483,2021-09-05T13:33:34.708931+00:00,market,26875,Cockpit market order partially filled,"{""resource"": ""Cockpit"", ""amount"": 5, ""quality"": 3, ""price"": ""$5375.00"", ""buyer"": ""Megafone"", ""profit"": 1223}"
420516888,2021-09-05T13:28:55.062826+00:00,market,26875,Cockpit market order partially filled,"{""resource"": ""Cockpit"", ""amount"": 5, ""quality"": 3, ""price"": ""$5375.00"", ""buyer"": ""Gizmo Corporation"", ""profit"": 1223}"
420515969,2021-09-05T13:27:22.374052+00:00,market,5375,Cockpit market order partially filled,"{""resource"": ""Cockpit"", ""amount"": 1, ""quality"": 3, ""price"": ""$5375.00"", ""buyer"": ""J.Fed Aero"", ""profit"": 244}"
420515682,2021-09-05T13:26:53.290043+00:00,market,177375,Cockpit market order partially filled,"{""resource"": ""Cockpit"", ""amount"": 33, ""quality"": 3, ""price"": ""$5375.00"", ""buyer"": ""Mad Max Inc"", ""profit"": 8072}"
420515325,2021-09-05T13:26:11.018922+00:00,market,53750,Cockpit market order partially filled,"{""resource"": ""Cockpit"", ""amount"": 10, ""quality"": 3, ""price"": ""$5375.00"", ""buyer"": ""Gizmo Corporation"", ""profit"": 2446}"
420511306,2021-09-05T13:18:15.272909+00:00,market,16125,Cockpit market order partially filled,"{""resource"": ""Cockpit"", ""amount"": 3, ""quality"": 3, ""price"": ""$5375.00"", ""buyer"": ""Mathobo Holdings"", ""profit"": 733}"
420510160,2021-09-05T13:16:29.704634+00:00,market,21500,Cockpit market order partially filled,"{""resource"": ""Cockpit"", ""amount"": 4, ""quality"": 3, ""price"": ""$5375.00"", ""buyer"": ""Gualbert.Group"", ""profit"": 978}"
420506044,2021-09-05T13:09:28.755278+00:00,market,5375,Cockpit market order partially filled,"{""resource"": ""Cockpit"", ""amount"": 1, ""quality"": 3, ""price"": ""$5375.00"", ""buyer"": ""Sapient Airspace Tycoon"", ""profit"": 244}"
420505527,2021-09-05T13:08:20.617228+00:00,market,21500,Cockpit market order partially filled,"{""resource"": ""Cockpit"", ""amount"": 4, ""quality"": 3, ""price"": ""$5375.00"", ""buyer"": ""Bradford Acres Farm"", ""profit"": 978}"
420505384,2021-09-05T13:07:59.551313+00:00,market,10750,Cockpit market order partially filled,"{""resource"": ""Cockpit"", ""amount"": 2, ""quality"": 3, ""price"": ""$5375.00"", ""buyer"": ""Pcus ltd"", ""profit"": 489}"
420505301,2021-09-05T13:07:48.159660+00:00,market,21500,Cockpit market order partially filled,"{""resource"": ""Cockpit"", ""amount"": 4, ""quality"": 3, ""price"": ""$5375.00"", ""buyer"": ""chi53"", ""profit"": 978}"
420504930,2021-09-05T13:06:59.701842+00:00,market,26875,Cockpit market order partially filled,"{""resource"": ""Cockpit"", ""amount"": 5, ""quality"": 3, ""price"": ""$5375.00"", ""buyer"": ""Bradford Acres Farm"", ""profit"": 1223}"
420499826,2021-09-05T12:57:57.342363+00:00,fees,-27252,Market fees selling Cockpit,{}
420499825,2021-09-05T12:57:57.340173+00:00,market,91375,Cockpit market order partially filled,"{""resource"": ""Cockpit"", ""amount"": 17, ""quality"": 3, ""price"": ""$5375.00"", ""buyer"": ""Universal Company Germany"", ""profit"": -23093}"
420466422,2021-09-05T11:53:29.946062+00:00,fees,-21630,Market fees selling Jet engine,{}
420466420,2021-09-05T11:53:29.933848+00:00,market,61800,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 12, ""quality"": 4, ""price"": ""$5150.00"", ""buyer"": ""Federico01"", ""profit"": -13237}"
420410736,2021-09-05T09:55:42.320694+00:00,executive training,-10000,Executive training: Communication workshop,"{""executive name"": ""Don Richards-Ross""}"
420384896,2021-09-05T08:55:48.627418+00:00,production,-155518,Production of Luxury jet,"{""amount"": 26, ""price"": ""$77048.32"", ""quality"": 4}"
420384813,2021-09-05T08:55:37.160114+00:00,market,-109650,Bought Golden bars on market,"{""amount"": 17, ""price"": ""$6450.00"", ""seller(s)"": ""AlMansi""}"
420384385,2021-09-05T08:54:41.936164+00:00,market,-113880,Bought Wing on market,"{""amount"": 52, ""price"": ""$2190.00"", ""seller(s)"": ""Luck Type Company""}"
420384265,2021-09-05T08:54:26.965316+00:00,market,-1034010,Bought Fuselage on market,"{""amount"": 364, ""price"": ""$2840.69"", ""seller(s)"": ""Omega Eleven, RedPanther""}"
420384050,2021-09-05T08:53:57.053765+00:00,production,-155518,Production of Luxury jet,"{""amount"": 26, ""price"": ""$77023.84"", ""quality"": 4}"
420383950,2021-09-05T08:53:44.923567+00:00,market,-129000,Bought Golden bars on market,"{""amount"": 20, ""price"": ""$6450.00"", ""seller(s)"": ""Svensk Gruva""}"
420383896,2021-09-05T08:53:39.148982+00:00,market,-425700,Bought Golden bars on market,"{""amount"": 66, ""price"": ""$6450.00"", ""seller(s)"": ""Rio Enterprises Ltd., SevenWatt""}"
420383755,2021-09-05T08:53:21.248087+00:00,market,-56840,Bought Wing on market,"{""amount"": 26, ""price"": ""$2186.15"", ""seller(s)"": ""Materials and Data company, Luck Type Company""}"
420383537,2021-09-05T08:53:03.945218+00:00,market,-1008200,Bought Fuselage on market,"{""amount"": 355, ""price"": ""$2840.00"", ""seller(s)"": ""Omega Eleven""}"
420383409,2021-09-05T08:52:48.111714+00:00,production,-123754,Production of Cockpit,"{""amount"": 291, ""price"": ""$5185.59"", ""quality"": 3}"
420383355,2021-09-05T08:52:40.333054+00:00,market,-200872,Bought Displays on market,"{""amount"": 1688, ""price"": ""$119.00"", ""seller(s)"": ""Hannibal AG""}"
420383276,2021-09-05T08:52:25.015217+00:00,market,-230560,Bought High grade e-comps on market,"{""amount"": 262, ""price"": ""$880.00"", ""seller(s)"": ""Intelitec""}"
420381868,2021-09-05T08:48:52.835338+00:00,contract,-290990,Aerospace research contract from Carneiro inc.,"{""quantity"": ""1,000"", ""quality"": 0, ""price"": ""$290.990""}"
420381800,2021-09-05T08:48:41.710702+00:00,sales,-40584,Looking for aerospace contracts,{}
420381797,2021-09-05T08:48:41.224855+00:00,sales,-40584,Looking for aerospace contracts,{}
420381796,2021-09-05T08:48:40.699243+00:00,sales,-40584,Looking for aerospace contracts,{}
420381795,2021-09-05T08:48:40.048982+00:00,sales,-40584,Looking for aerospace contracts,{}
420381791,2021-09-05T08:48:39.439514+00:00,sales,-40584,Looking for aerospace contracts,{}
420381783,2021-09-05T08:48:38.916695+00:00,sales,-40584,Looking for aerospace contracts,{}
420381772,2021-09-05T08:48:38.352565+00:00,sales,-40584,Looking for aerospace contracts,{}
420381756,2021-09-05T08:48:36.710167+00:00,sales,200584,Sales order fulfilled,"{""COGS"": ""$157,228"", ""items"": ""$183,570"", ""quality bonus"": ""$17,014"", ""search cost"": ""$37,041"", ""profit"": ""$6,314""}"
420381728,2021-09-05T08:48:34.112188+00:00,sales,162882,Sales order fulfilled,"{""COGS"": ""$129,300"", ""items"": ""$148,623"", ""quality bonus"": ""$14,259"", ""search cost"": ""$37,041"", ""profit"": ""$-3,459""}"
420381706,2021-09-05T08:48:31.569669+00:00,sales,339438,Sales order fulfilled,"{""COGS"": ""$258,803"", ""items"": ""$294,239"", ""quality bonus"": ""$45,199"", ""search cost"": ""$37,041"", ""profit"": ""$43,593""}"
420381693,2021-09-05T08:48:29.134439+00:00,sales,94046,Sales order fulfilled,"{""COGS"": ""$71,000"", ""items"": ""$85,064"", ""quality bonus"": ""$8,982"", ""search cost"": ""$37,041"", ""profit"": ""$-13,995""}"
420381681,2021-09-05T08:48:26.806504+00:00,sales,185962,Sales order fulfilled,"{""COGS"": ""$142,000"", ""items"": ""$162,896"", ""quality bonus"": ""$23,066"", ""search cost"": ""$37,041"", ""profit"": ""$6,921""}"
420381672,2021-09-05T08:48:24.317689+00:00,sales,607917,Sales order fulfilled,"{""COGS"": ""$539,026"", ""items"": ""$552,499"", ""quality bonus"": ""$55,418"", ""search cost"": ""$37,041"", ""profit"": ""$31,849""}"
420381661,2021-09-05T08:48:20.225625+00:00,sales,467579,Sales order fulfilled,"{""COGS"": ""$352,175"", ""items"": ""$408,812"", ""quality bonus"": ""$58,767"", ""search cost"": ""$37,041"", ""profit"": ""$78,362""}"
420380327,2021-09-05T08:45:25.461022+00:00,sales,-40584,Looking for aerospace contracts,{}
420380326,2021-09-05T08:45:25.015882+00:00,sales,-40584,Looking for aerospace contracts,{}
420380322,2021-09-05T08:45:24.532644+00:00,sales,-40584,Looking for aerospace contracts,{}
420380318,2021-09-05T08:45:24.019905+00:00,sales,-40584,Looking for aerospace contracts,{}
420380311,2021-09-05T08:45:23.481766+00:00,sales,-40584,Looking for aerospace contracts,{}
420380304,2021-09-05T08:45:22.585053+00:00,sales,-40584,Looking for aerospace contracts,{}
420380300,2021-09-05T08:45:22.042955+00:00,sales,-40584,Looking for aerospace contracts,{}
420380292,2021-09-05T08:45:20.370498+00:00,sales,566444,Sales order fulfilled,"{""COGS"": ""$448,000"", ""items"": ""$496,228"", ""quality bonus"": ""$70,216"", ""search cost"": ""$37,041"", ""profit"": ""$81,403""}"
420380273,2021-09-05T08:45:17.323459+00:00,sales,188292,Sales order fulfilled,"{""COGS"": ""$157,631"", ""items"": ""$179,241"", ""quality bonus"": ""$9,051"", ""search cost"": ""$37,041"", ""profit"": ""$-6,380""}"
420380256,2021-09-05T08:45:14.310350+00:00,sales,318395,Sales order fulfilled,"{""COGS"": ""$247,087"", ""items"": ""$287,288"", ""quality bonus"": ""$31,107"", ""search cost"": ""$37,041"", ""profit"": ""$34,266""}"
420380243,2021-09-05T08:45:11.468337+00:00,sales,630736,Sales order fulfilled,"{""COGS"": ""$493,631"", ""items"": ""$554,982"", ""quality bonus"": ""$75,754"", ""search cost"": ""$37,041"", ""profit"": ""$100,063""}"
420380229,2021-09-05T08:45:08.771744+00:00,sales,311129,Sales order fulfilled,"{""COGS"": ""$230,043"", ""items"": ""$270,413"", ""quality bonus"": ""$40,716"", ""search cost"": ""$37,041"", ""profit"": ""$44,044""}"
420380213,2021-09-05T08:45:05.990148+00:00,sales,257028,Sales order fulfilled,"{""COGS"": ""$210,175"", ""items"": ""$244,092"", ""quality bonus"": ""$12,936"", ""search cost"": ""$37,041"", ""profit"": ""$9,811""}"
420380188,2021-09-05T08:45:02.249898+00:00,sales,463565,Sales order fulfilled,"{""COGS"": ""$335,131"", ""items"": ""$387,484"", ""quality bonus"": ""$76,081"", ""search cost"": ""$37,041"", ""profit"": ""$91,392""}"
420152943,2021-09-05T00:07:05.175760+00:00,interest,-2411,Bond interest payment,"{""bond value"": ""$455,000"", ""interest"": ""0.5%"", ""owner"": ""Stones and Stuff""}"
420152940,2021-09-05T00:07:05.161204+00:00,interest,-159,Bond interest payment,"{""bond value"": ""$30,000"", ""interest"": ""0.5%"", ""owner"": ""Trojan Horse Holdings""}"
420152934,2021-09-05T00:07:05.137055+00:00,interest,-821,Bond interest payment,"{""bond value"": ""$155,000"", ""interest"": ""0.5%"", ""owner"": ""SUVASIYA CORPORATION""}"
420152930,2021-09-05T00:07:05.121466+00:00,interest,-2650,Bond interest payment,"{""bond value"": ""$500,000"", ""interest"": ""0.5%"", ""owner"": ""Skintoy""}"
420152914,2021-09-05T00:07:05.068945+00:00,interest,-265,Bond interest payment,"{""bond value"": ""$50,000"", ""interest"": ""0.5%"", ""owner"": ""Rolling SLT""}"
420152906,2021-09-05T00:07:05.045217+00:00,interest,-26,Bond interest payment,"{""bond value"": ""$5,000"", ""interest"": ""0.5%"", ""owner"": ""SmartSolution""}"
420152887,2021-09-05T00:07:04.989756+00:00,interest,-132,Bond interest payment,"{""bond value"": ""$25,000"", ""interest"": ""0.5%"", ""owner"": ""MALTESE Srl""}"
420152823,2021-09-05T00:07:04.769830+00:00,interest,-530,Bond interest payment,"{""bond value"": ""$100,000"", ""interest"": ""0.5%"", ""owner"": ""LB Corp Limited""}"
420152807,2021-09-05T00:07:04.711118+00:00,interest,-530,Bond interest payment,"{""bond value"": ""$100,000"", ""interest"": ""0.5%"", ""owner"": ""Dana Ltd.""}"
420152803,2021-09-05T00:07:04.698757+00:00,interest,-5300,Bond interest payment,"{""bond value"": ""$1,000,000"", ""interest"": ""0.5%"", ""owner"": ""BlueFire Corp""}"
420152799,2021-09-05T00:07:04.685056+00:00,interest,-265,Bond interest payment,"{""bond value"": ""$50,000"", ""interest"": ""0.5%"", ""owner"": ""Rapture Power Co.""}"
420152790,2021-09-05T00:07:04.645396+00:00,interest,-1590,Bond interest payment,"{""bond value"": ""$300,000"", ""interest"": ""0.5%"", ""owner"": ""AlPhoration""}"
420152757,2021-09-05T00:07:04.502892+00:00,interest,-662,Bond interest payment,"{""bond value"": ""$125,000"", ""interest"": ""0.5%"", ""owner"": ""Trucked up business""}"
420152735,2021-09-05T00:07:04.432230+00:00,interest,-106,Bond interest payment,"{""bond value"": ""$20,000"", ""interest"": ""0.5%"", ""owner"": ""Hemstead""}"
420152723,2021-09-05T00:07:04.393509+00:00,interest,-530,Bond interest payment,"{""bond value"": ""$100,000"", ""interest"": ""0.5%"", ""owner"": ""Fortuna Trading""}"
420152698,2021-09-05T00:07:04.291212+00:00,interest,-53,Bond interest payment,"{""bond value"": ""$10,000"", ""interest"": ""0.5%"", ""owner"": ""Morisotte Corp""}"
420152657,2021-09-05T00:07:04.124549+00:00,interest,-265,Bond interest payment,"{""bond value"": ""$50,000"", ""interest"": ""0.5%"", ""owner"": ""BDub Industries""}"
420152620,2021-09-05T00:07:03.971047+00:00,interest,-265,Bond interest payment,"{""bond value"": ""$50,000"", ""interest"": ""0.5%"", ""owner"": ""Bulakan Builders Corp.""}"
420152617,2021-09-05T00:07:03.960642+00:00,interest,-106,Bond interest payment,"{""bond value"": ""$20,000"", ""interest"": ""0.5%"", ""owner"": ""Dee ventures""}"
420152600,2021-09-05T00:07:03.908518+00:00,interest,-132,Bond interest payment,"{""bond value"": ""$25,000"", ""interest"": ""0.5%"", ""owner"": ""Seattle Genetics""}"
420152596,2021-09-05T00:07:03.887116+00:00,interest,-265,Bond interest payment,"{""bond value"": ""$50,000"", ""interest"": ""0.5%"", ""owner"": ""North Side 94 Spa""}"
420152592,2021-09-05T00:07:03.876195+00:00,interest,-424,Bond interest payment,"{""bond value"": ""$80,000"", ""interest"": ""0.5%"", ""owner"": ""Chilzone93""}"
420152588,2021-09-05T00:07:03.851851+00:00,interest,-530,Bond interest payment,"{""bond value"": ""$100,000"", ""interest"": ""0.5%"", ""owner"": ""Scavenger Guild""}"
420152576,2021-09-05T00:07:03.797709+00:00,interest,-265,Bond interest payment,"{""bond value"": ""$50,000"", ""interest"": ""0.5%"", ""owner"": ""MelCo Industrial""}"
420152572,2021-09-05T00:07:03.784079+00:00,interest,-2650,Bond interest payment,"{""bond value"": ""$500,000"", ""interest"": ""0.5%"", ""owner"": ""WEYLAND YUTANI CCU""}"
420152566,2021-09-05T00:07:03.761132+00:00,interest,-1060,Bond interest payment,"{""bond value"": ""$200,000"", ""interest"": ""0.5%"", ""owner"": ""Hive Industrial Technologies""}"
420152564,2021-09-05T00:07:03.749525+00:00,interest,-2040,Bond interest payment,"{""bond value"": ""$385,000"", ""interest"": ""0.5%"", ""owner"": ""KYT PHYSICAL LABS""}"
420152546,2021-09-05T00:07:03.684566+00:00,interest,-2650,Bond interest payment,"{""bond value"": ""$500,000"", ""interest"": ""0.5%"", ""owner"": ""Vendor Bender""}"
420149397,2021-09-05T00:06:53.020943+00:00,interest,-3000,Bond interest payment,"{""bond value"": ""$600,000"", ""interest"": ""0.5%"", ""owner"": ""Nenenona Enterprise""}"
420059860,2021-09-05T00:03:37.219059+00:00,interest,-5000,Bond interest payment,"{""bond value"": ""$1,000,000"", ""interest"": ""0.5%"", ""owner"": ""L4Gamer AG""}"
420028855,2021-09-05T00:02:36.278643+00:00,interest,1295,Bond yield,"{""bond value"": ""$185,000"", ""interest"": ""0.7%"", ""issuer"": ""INVERSIONES KEOS""}"
419849682,2021-09-04T19:25:56.619770+00:00,production,-10849,Production of Luxury jet,"{""amount"": 2, ""price"": ""$76955.38"", ""quality"": 4}"
419849586,2021-09-04T19:25:45.759431+00:00,market,-101150,Bought Fuselage on market,"{""amount"": 35, ""price"": ""$2890.00"", ""seller(s)"": ""caroline""}"
419829071,2021-09-04T18:46:23.384389+00:00,contract,-112000,Sub-orbital rocket contract from SadMad Co,"{""quantity"": ""1"", ""quality"": 4, ""price"": ""$112000.000""}"
